#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	566	566	session	1786907015408	5244519	0	1786907141061
boot	567	567	power	1786907141061	5244519	0	1786907141635
boot	568	568	session	1786907141635	5244519	2743	1786907183551
boot	569	569	mark	1786907183551	5247280	0	1786907200884
boot	570	570	power	1786907200884	5247280	20624	1786908096831
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	112196	570	1786907184526	5249226	crlf	B -    487509 - Bootup frequency set to 1804800
line	112197	570	1786907184526	5249275	crlf	D -      3707 - do_ddr_training, Delta
line	112198	570	1786907184526	5249315	crlf	D -     10659 - sbl1_do_ddr_training
line	112199	570	1786907184568	5249355	crlf	D -         2 - sbl1_hand_control_to_devprog_ddr_or_ddi
line	112200	570	1786907184568	5249412	crlf	B -    498605 - Pimem init cmd, entry
line	112201	570	1786907184568	5249451	crlf	D -      8552 - Pimem init cmd, exit
line	112202	570	1786907184568	5249489	crlf	D -     14241 - sbl1_post_ddr_init
line	112203	570	1786907184568	5249525	crlf	D -       272 - sbl1_hw_init_secondary
line	112204	570	1786907184568	5249565	crlf	B -    521019 - APDP Image Loaded, Start
line	112205	570	1786907184568	5249607	crlf	D -      1053 - APDP Image Loaded, Delta - (0 Bytes)
line	112206	570	1786907184568	5249661	crlf	D -         3 - boot_dload_dump_security_regions
line	112207	570	1786907184568	5249711	crlf	D -        14 - boot_dload_check
line	112208	570	1786907184568	5249745	crlf	D -         2 - boot_cache_set_memory_barrier
line	112209	570	1786907184568	5249792	crlf	D -         2 - boot_smem_debug_init
line	112210	570	1786907184568	5249830	crlf	D -       263 - boot_smem_init
line	112211	570	1786907184568	5249862	crlf	D -         3 - boot_smem_alloc_for_minidump
line	112212	570	1786907184568	5249908	crlf	D -        45 - boot_smem_store_pon_status
line	112213	570	1786907184568	5249952	crlf	D -        12 - sbl1_hw_platform_smem
line	112214	570	1786907184568	5249991	crlf	D -       104 - boot_clock_init_rpm
line	112215	570	1786907184568	5250028	crlf	D -         2 - boot_vsense_copy_to_smem
line	112216	570	1786907184568	5250070	crlf	D -         2 - boot_share_flash_data
line	112217	570	1786907184568	5250109	crlf	D -         7 - boot_populate_ram_partition_table
line	112218	570	1786907184568	5250160	crlf	D -         7 - boot_populate_ddr_details_shared_table
line	112219	570	1786907184568	5250216	crlf	D -         5 - sbl1_tlmm_init
line	112220	570	1786907184568	5250248	crlf	D -         2 - sbl1_efs_handle_cookies
line	112221	570	1786907184568	5250289	crlf	D -         1 - boot_apt_test
line	112222	570	1786907184568	5250320	crlf	B -    587486 - OEM_MISC Image Loaded, Start
line	112223	570	1786907184611	5250368	crlf	D -       719 - Auth Metadata
line	112224	570	1786907184611	5250399	crlf	D -       216 - Segments hash check
line	112225	570	1786907184651	5250438	crlf	D -      7121 - OEM_MISC Image Loaded, Delta - (7480 Bytes)
line	112226	570	1786907184651	5250499	crlf	B -    600276 - QTI_MISC Image Loaded, Start
line	112227	570	1786907184651	5250545	crlf	D -      2861 - QTI_MISC Image Loaded, Delta - (0 Bytes)
line	112228	570	1786907184651	5250603	crlf	B -    609195 - PM: PM Total Mem Allocated: 1249 
line	112229	570	1786907184651	5250654	crlf	D -      5043 - sbl1_pm_aop_pre_init_wrapper
line	112230	570	1786907184651	5250700	crlf	B -    616625 - RPM Image Loaded, Start
line	112231	570	1786907184651	5250741	crlf	D -       780 - Auth Metadata
line	112232	570	1786907184651	5250772	crlf	D -      1337 - Segments hash check
line	112233	570	1786907184651	5250809	crlf	D -     13967 - RPM Image Loaded, Delta - (220608 Bytes)
line	112234	570	1786907184691	5250869	crlf	B -    633822 - QSEE Dev Config Image Loaded, Start
line	112235	570	1786907184691	5250922	crlf	D -       855 - Auth Metadata
line	112236	570	1786907184691	5250953	crlf	D -       476 - Segments hash check
line	112237	570	1786907184691	5250990	crlf	D -     13087 - QSEE Dev Config Image Loaded, Delta - (45320 Bytes)
line	112238	570	1786907184691	5251059	crlf	B -    655683 - QSEE Image Loaded, Start
line	112239	570	1786907184691	5251101	crlf	D -     17670 - Auth Metadata
line	112240	570	1786907184731	5251134	crlf	D -     16380 - Segments hash check
line	112241	570	1786907184866	5251173	crlf	D -     88558 - QSEE Image Loaded, Delta - (3437540 Bytes)
line	112242	570	1786907184866	5251233	crlf	D -        46 - sbl1_hw_play_vibr
line	112243	570	1786907184866	5251268	crlf	B -    755152 - SEC Image Loaded, Start
line	112244	570	1786907184866	5251309	crlf	D -       580 - SEC Image Loaded, Delta - (0 Bytes)
line	112245	570	1786907184866	5251362	crlf	B -    759307 - QHEE Image Loaded, Start
line	112246	570	1786907184866	5251404	crlf	D -       859 - Auth Metadata
line	112247	570	1786907184866	5251435	crlf	D -      5954 - Segments hash check
line	112248	570	1786907184866	5251472	crlf	D -     22980 - QHEE Image Loaded, Delta - (1495512 Bytes)
line	112249	570	1786907184866	5251532	crlf	B -    787963 - STI Image Loaded, Start
line	112250	570	1786907184866	5251573	crlf	D -      2766 - STI Image Loaded, Delta - (0 Bytes)
line	112251	570	1786907184866	5251626	crlf	B -    796702 - APPSBL_DTB Image Loaded, Start
line	112252	570	1786907184866	5251674	crlf	D -       683 - Auth Metadata
line	112253	570	1786907184866	5251705	crlf	D -       498 - Segments hash check
line	112254	570	1786907184866	5251742	crlf	D -     10149 - APPSBL_DTB Image Loaded, Delta - (81252 Bytes)
line	112255	570	1786907184866	5251806	crlf	B -    812480 - APPSBL Image Loaded, Start
line	112256	570	1786907184866	5251850	crlf	D -       686 - Auth Metadata
line	112257	570	1786907184866	5251881	crlf	D -     15659 - Segments hash check
line	112258	570	1786907184866	5251918	crlf	D -     40621 - APPSBL Image Loaded, Delta - (4133024 Bytes)
line	112259	570	1786907184866	5251980	crlf	D -         5 - sbl1_appsbl_arch_determination
line	112260	570	1786907184866	5252028	crlf	B -    862316 - SBL1, End
